1A	175000000	176000000	1.031696
1A	176000000	177000000	0.271390
1A	177000000	178000000	0.234100
1A	178000000	179000000	0.084939
1A	179000000	180000000	0.870105
1A	180000000	181000000	0.022788
1A	181000000	182000000	0.453697
1A	182000000	183000000	0.412264
1A	183000000	184000000	0.002072
1A	184000000	185000000	0.109799
1A	185000000	186000000	0.546923
1A	186000000	187000000	0.024860
1A	187000000	188000000	0.472343
1A	188000000	189000000	0.012430
1A	189000000	190000000	0.401906
1A	190000000	191000000	0.000000
1A	191000000	192000000	0.368759
1A	192000000	193000000	0.358400
1A	193000000	194000000	0.074580
1A	194000000	195000000	0.174021
1A	195000000	196000000	0.068365
1A	196000000	197000000	0.203024
1A	197000000	198000000	0.490988
1A	198000000	199000000	0.000000
1A	199000000	200000000	0.265175
1A	200000000	201000000	0.029003
1A	201000000	202000000	0.000000
1A	202000000	203000000	0.000000
1A	203000000	204000000	0.244458
1A	204000000	205000000	0.134659
1A	205000000	206000000	0.111871
1A	206000000	207000000	0.138802
1A	207000000	208000000	0.184379
1A	208000000	209000000	0.277605
1A	209000000	210000000	0.103584
1A	210000000	211000000	0.149161
1A	211000000	212000000	0.078724
1A	212000000	213000000	0.437124
1A	213000000	214000000	0.031075
1A	214000000	215000000	0.950900
1A	215000000	216000000	0.250673
1A	216000000	217000000	0.012430
1A	217000000	218000000	0.387404
1A	218000000	219000000	0.627718
1A	219000000	220000000	0.002072
1A	220000000	221000000	0.000000
1A	221000000	222000000	0.000000
1A	222000000	223000000	0.209239
1A	223000000	224000000	0.356329
1A	224000000	225000000	0.219598
1A	225000000	226000000	0.468199
1A	226000000	227000000	0.037290
1A	227000000	228000000	0.401906
1A	228000000	229000000	0.207168
1A	229000000	230000000	0.304537
1A	230000000	231000000	0.348042
1A	231000000	232000000	0.250673
1A	232000000	233000000	0.147089
1A	233000000	234000000	0.000000
1A	234000000	235000000	0.198881
1A	235000000	236000000	0.281748
1A	236000000	237000000	0.147089
1A	237000000	238000000	1.050341
1A	238000000	239000000	0.325253
1A	239000000	240000000	0.254816
1A	240000000	241000000	0.223741
1A	241000000	242000000	0.372902
1A	242000000	243000000	0.391547
1A	243000000	244000000	0.321110
1A	244000000	245000000	0.952972
1A	245000000	246000000	0.544851
1A	246000000	247000000	0.327325
1A	247000000	248000000	0.414336
1A	248000000	249000000	0.352185
1A	249000000	250000000	0.524135
1A	250000000	251000000	0.810026
1A	251000000	252000000	0.395690
1A	252000000	253000000	1.566189
1A	253000000	254000000	0.246530
1A	254000000	255000000	1.039982
1A	255000000	256000000	0.913610
1A	256000000	257000000	1.126993
1A	257000000	258000000	0.478558
1A	258000000	259000000	0.573855
1A	259000000	260000000	0.590428
1A	260000000	261000000	0.464056
1A	261000000	262000000	1.636626
1A	262000000	263000000	0.963330
1A	263000000	264000000	1.850008
1A	264000000	265000000	0.076652
1A	265000000	266000000	0.327325
1A	266000000	267000000	0.847316
1A	267000000	268000000	0.961259
1A	268000000	269000000	0.000000
1A	269000000	270000000	0.091154
1A	270000000	271000000	0.841101
1A	271000000	272000000	0.018645
1A	272000000	273000000	1.025481
1A	273000000	274000000	0.901180
1A	274000000	275000000	0.747876
1A	275000000	276000000	0.051792
1A	276000000	277000000	0.287963
1A	277000000	278000000	0.186451
1A	278000000	279000000	0.000000
1A	279000000	280000000	0.138802
1A	280000000	281000000	0.068365
1A	281000000	282000000	0.654650
1A	282000000	283000000	0.565568
1A	283000000	284000000	0.087010
1A	284000000	285000000	0.814169
1A	285000000	286000000	0.041434
1A	286000000	287000000	0.157448
1A	287000000	288000000	0.617360
1A	288000000	289000000	0.509633
1A	289000000	290000000	0.515848
1A	290000000	291000000	0.571783
1A	291000000	292000000	0.261031
1A	292000000	293000000	0.776879
1A	293000000	294000000	0.640148
1A	294000000	295000000	0.799668
1A	295000000	296000000	0.919825
1A	296000000	297000000	0.727159
1A	297000000	298000000	0.955044
1A	298000000	299000000	0.621503
1A	299000000	300000000	0.165734
1A	300000000	301000000	0.749947
1A	301000000	302000000	1.062771
1A	302000000	303000000	0.675367
1A	303000000	304000000	1.321731
1A	304000000	305000000	1.247150
1A	305000000	306000000	1.228505
1A	306000000	307000000	1.114563
1A	307000000	308000000	0.565568
1A	308000000	309000000	0.399834
1A	309000000	310000000	0.631862
1A	310000000	311000000	0.913610
1A	311000000	312000000	0.749947
1A	312000000	313000000	0.410192
1A	313000000	314000000	0.888750
1A	314000000	315000000	0.544851
1A	315000000	316000000	1.116634
1A	316000000	317000000	0.267246
1A	317000000	318000000	0.669152
